id_mata_kuliah	kd_mata_kuliah	nama_mata_kuliah	nama_mata_kuliah_english	sks	semester	tingkat_mata_kuliah	index_minimum	id_program_studi	nama_prodi	nama_prodi_en
336	MPD21G3	PENDIDIKAN AGAMA BUDHA	BUDDHIST EDUCATION	3	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
337	MPD81J3	PENDIDIKAN AGAMA HINDU	HINDU EDUCATION	3	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
338	MPD51C2	PANCASILA & UUD 1945	PANCASILA AND THE 1945 CONSTITUTION	2	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
339	MPD53H2	PENDIDIKAN KEWARGANEGARAAN	CIVIC EDUCATION	2	Ganjil	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
340	MPD31A3	PANCASILA & P. KEWARGANEGARAAN	PANCASILA AND CIVIC EDUCATION	3	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
341	MPD11F2	PANCASILA DAN KEWARGANEGARAAN	PANCASILA AND CITIZENSHIP	2	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
342	MPD81K2	KHONGHUCU	CONFUCIANISM	2	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
343	MPD11C2	PENDIDIKAN AGAMA KHONGHUCU	CONFUCIANISM EDUCATION	2	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
344	MPD11D2	EKONOMI MIKRO	MICROECONOMICS	2	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
345	MPD82J2	EKONOMI MAKRO	MACROECONOMICS	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
346	MPD52C3	EKONOMI MIKRO	MICROECONOMICS	3	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
347	MPD51D3	EKONOMI MAKRO	MACROECONOMICS	3	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
348	MPD62G3	MANAJEMEN	MANAGEMENT	3	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
349	MPD51G2	BAHASA INGGRIS I	ENGLISH I	2	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
350	MPD31F2	LAB. BAHASA INGGRIS I	ENGLISH LABORATORY I	2	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
351	MPD62A2	BAHASA INGGRIS II	ENGLISH II	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
352	MPD32I2	LAB. BAHASA INGGRIS II	ENGLISH LABORATORY II	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
353	MPD52A3	APLIKASI KOMPUTER I	COMPUTER APPLICATION I	3	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
354	MPD81L0	LAB. APLIKASI KOMPUTER I	COMPUTER APPLICATION LABORATORY I	0	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
355	MPD43C3	APLIKASI KOMPUTER II	COMPUTER APPLICATION II	3	Ganjil	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
356	MPD82K0	LAB. APLIKASI KOMPUTER II	COMPUTER APPLICATION LABORATORY II	0	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
357	MPD51A3	AKUNTANSI DASAR	BASIC ACCOUNTING	3	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
358	MPD31G0	LAB. AKUNTANSI DASAR	BASIC ACCOUNTING LABORATORY	0	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
359	MPD52B3	AKUNTANSI KEUANGAN	FINANCIAL ACCOUNTING	3	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
360	MPD32J0	LAB. AKUNTANSI KEUANGAN	FINANCIAL ACCOUNTING LABORATORY	0	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
361	MPD71A3	MATEMATIKA EKONOMI	MATHEMATICAL ECONOMICS	3	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
362	MPD72A3	STATISTIKA I	STATISTICS I	3	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
363	MPD42A0	LAB. STATISTIKA I	STATISTICS LABORATORY I	0	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
364	MPD73A3	STATISTIKA II	STATISTICS II	3	Ganjil	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
365	MPD43A0	LAB. STATISTIKA II	STATISTICS LABORATORY II	0	Ganjil	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
366	MPD42D2	HUKUM DAGANG & PERDATA	COMMERCIAL AND CIVIL LAW	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
367	MPD53C2	EKONOMI PEMBANGUNAN	DEVELOPMENT ECONOMICS	2	Ganjil	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
368	MPD75A2	METODOLOGI PENELITIAN	RESEARCH METHODOLOGY	2	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
369	MPD33C0	B. INGGRIS (CONV. I)	ENGLISH (CONV. I)	0	Ganjil	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
370	MPD84C0	B. INGGRIS (CONV. II)	ENGLISH (CONV. II)	0	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
371	MPD35B0	B. INGGRIS (CONV. III)	ENGLISH (CONV. III)	0	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
372	MPD61A3	AKUNTANSI DASAR I	BASIC ACCOUNTING I	3	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
373	MPD31E2	LAB. AKUNTANSI DASAR I	BASIC ACCOUNTING LABORATORY I	2	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
374	MPD62B3	AKUNTANSI DASAR II	BASIC ACCOUNTING II	3	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
375	MPD32A2	LAB. AKUNTANSI DASAR II	BASIC ACCOUNTING LABORATORY II	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
376	MPD31B2	LAB. AKUNTANSI DASAR I	BASIC ACCOUNTING LABORATORY I	2	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
377	MPD32B2	MATEMATIKA BISNIS	BUSINESS MATHEMATICS	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
378	MPD51E2	BAHASA INGGRIS I	ENGLISH I	2	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
379	MPD31C2	LAB. BAHASA INGGRIS I	ENGLISH LABORATORY I	2	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
380	MPD52D2	BAHASA INGGRIS II	ENGLISH II	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
381	MPD42B3	MATEMATIKA KEUANGAN	FINANCIAL MATHEMATICS	3	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
382	MPD62C3	PENGANTAR ILMU EKONOMI	INTRODUCTION TO ECONOMICS	3	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
383	MPD65A3	PENGANTAR EKONOMI PERUSAHAAN	INTRODUCTION TO CORPORATE ECONOMICS	3	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
384	MPD32C2	STATISTIKA BISNIS	BUSINESS STATISTICS	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
385	MPD32D3	BAHASA INDONESIA	INDONESIAN	3	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
386	MPD21D3	PENGANTAR AKUNTANSI I	INTRODUCTION TO ACCOUNTING I	3	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
387	MPD21E2	LAB. PENGANTAR AKUNTANSI I	INTRODUCTION TO ACCOUNTING LABORATORY I	2	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
388	MPD71B3	PENGANTAR MANAJEMEN	INTRODUCTION TO MANAGEMENT	3	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
389	MPD64A3	METODOLOGI PENELITIAN	RESEARCH METHODOLOGY	3	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
390	MPD22F3	PENGANTAR AKUNTANSI II	INTRODUCTION TO ACCOUNTING II	3	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
391	MPD22G2	LAB. PENGANTAR AKUNTANSI II	INTRODUCTION TO ACCOUNTING LABORATORY II	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
392	MPD71C2	PENGANTAR ILMU EKONOMI	INTRODUCTION TO ECONOMICS	2	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
393	MPD11G1	LAB. BAHASA INGGRIS I	ENGLISH LABORATORY I	1	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
394	MPD11H3	PENGANTAR BISNIS	INTRODUCTION TO BUSINESS	3	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
395	MPD71D3	PENGANTAR AKUNTANSI	INTRODUCTION TO ACCOUNTING	3	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
396	MPD21A2	LAB. PENGANTAR AKUNTANSI	INTRODUCTION TO ACCOUNTING LABORATORY	2	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
397	MPD21B3	MATEMATIKA BISNIS DAN KEUANGAN	BUSINESS MATHEMATICS AND FINANCE	3	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
398	MPD52E2	BAHASA INDONESIA	INDONESIAN	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
399	MPD23A0	LAB. INTERNET	INTERNET LABORATORY	0	Ganjil	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
400	MPD22H2	STATISTIKA EKONOMI & BISNIS	STATISTICS FOR ECONOMICS AND BUSINESS	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
401	MPD22A1	LAB. STAT. EKONOMI & BISNIS	STATISTICS FOR ECONOMICS AND BUSINESS LABORATORY	1	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
402	MPD22B1	LAB. BAHASA INGGRIS II	ENGLISH LABORATORY II	1	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
403	MPD22C2	LAB. AKUNTANSI KEUANGAN	FINANCIAL ACCOUNTING LABORATORY	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
404	MPD22D2	ETIKA BISNIS	BUSINESS ETHICS	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
405	MPD32E2	PENGANTAR APLIKASI KOMPUTER	INTRODUCTION TO COMPUTER APPLICATION	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
406	MPD22E2	LAB. PENG. APLIKASI KOMPUTER	INTRODUCTION TO COMPUTER APPLICATION LABORATORY	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
407	MPD24F2	PERPAJAKAN	TAXATION	2	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
408	MPD24C2	LAB. PERPAJAKAN	TAXATION LABORATORY	2	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
409	MPD11E3	MANAJEMEN BISNIS	BUSINESS MANAGEMENT	3	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
410	MPD14A3	MANAJEMEN HUBUNGAN PELANGGAN	CUSTOMER RELATIONSHIP MANAGEMENT	3	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
411	MPD01B2	HUKUM BISNIS	BUSINESS LAW	2	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
412	MPD03B3	MANAJEMEN DAN BISNIS	MANAGEMENT AND BUSINESS	3	Ganjil	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
413	MPD01C2	AKUNTANSI DASAR	BASIC ACCOUNTING	2	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
414	MPD01D1	LAB. AKUNTANSI DASAR	BASIC ACCOUNTING LABORATORY	1	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
415	MPD03C3	MJN. DISTRIBUSI & LOGISTIK	DISTRIBUTION AND LOGISTICS MANAGEMENT	3	Ganjil	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
416	MPD01E1	BAHASA INGGRIS I	ENGLISH I	1	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
417	MPD02A2	STATISTIKA	STATISTICS	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
418	MPD02B1	LAB. STATISTIKA	STATISTICS LABORATORY	1	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
419	MPD62D3	MANAJEMEN PEMASARAN I	MARKETING MANAGEMENT I	3	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
420	MPD52F3	MANAJEMEN PEMASARAN II	MARKETING MANAGEMENT II	3	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
421	MPD43D3	ORGANISASI PERUSAHAAN	CORPORATE ORGANIZATION	3	Ganjil	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
422	MPD53D3	SISTEM INFORMASI MANAJEMEN	MANAGEMENT INFORMATION SYSTEM	3	Ganjil	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
423	MPD53E3	PERDAGANGAN INTERNASIONAL	INTERNATIONAL TRADE	3	Ganjil	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
424	MPD42C3	MANAJEMEN KEUANGAN	FINANCIAL MANAGEMENT	3	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
425	MPD53F3	AKUNTANSI BIAYA I	COST ACCOUNTING I	3	Ganjil	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
426	MPD44B3	AKUNTANSI BIAYA II	COST ACCOUNTING II	3	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
427	MPD44C3	MANAJEMEN PENJUALAN	SALES MANAGEMENT	3	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
428	MPD43E3	PERILAKU KONSUMEN	CONSUMER BEHAVIOR	3	Ganjil	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
429	MPD54A3	PERPAJAKAN	TAXATION	3	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
430	MPD44D3	STRATEGI PEMASARAN	MARKETING STRATEGY	3	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
431	MPD53A3	PENYUSUNAN ANGGARAN PERUSAHAAN	COMPANY BUDGET PREPARATION	3	Ganjil	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
432	MPD62E3	MANAJEMEN SUMBER DAYA MANUSIA	HUMAN RESOURCE MANAGEMENT	3	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
433	MPD43B3	STUDI KELAYAKAN BISNIS	BUSINESS FEASIBILITY STUDY	3	Ganjil	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
434	MPD44E3	MANAJEMEN STRATEGI	STRATEGIC MANAGEMENT	3	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
435	MPD45B3	PASAR UANG DAN MODAL	MONEY AND CAPITAL MARKET	3	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
436	MPD46F4	TUGAS AKHIR / MAGANG	FINAL PROJECT / INTERNSHIP	4	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
437	MPD34B3	PEMASARAN RITEL	RETAIL MARKETING	3	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
438	MPD24G3	PEMASARAN INTERNASIONAL	INTERNATIONAL MARKETING	3	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
439	MPD24H3	SISTEM INFO. MNJ. PEMASARAN	MARKETING MANAGEMENT INFORMATION SYSTEM	3	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
440	MPD26B0	LAB. PASAR MODAL	CAPITAL MARKET LABORATORY	0	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
441	MPD32F3	AKUNTANSI BIAYA & MANAJEMEN	COST ACCOUNTING AND MANAGEMENT	3	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
442	MPD24D3	MJN.PENJUALAN & TEKN.NEGOSIASI	SALES MANAGEMENT AND NEGOTIATION TECHNIQUE	3	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
443	MPD24I3	MANAJEMEN PEMASARAN JASA	SERVICE MARKETING MANAGEMENT	3	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
444	MPD15E2	SELLING OPERATION	SELLING OPERATION	2	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
445	MPD15F2	SELLING STRATEGIC	SELLING STRATEGIC	2	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
446	MPD15G0	SERTIFIKASI SELLING OPERATION	SELLING OPERATION CERTIFICATION	0	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
447	MPD14B3	SALESMANSHIP	SALESMANSHIP	3	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
448	MPD15D3	SALES OPERATION	SALES OPERATION	3	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
449	MPD05H3	MJN. PENJUALAN & TEK.NEGOSIASI	SALES MANAGEMENT AND NEGOTIATION TECHNIQUE	3	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
450	MPD15A2	MJN. PENJUALAN & TEK.NEGOSIASI	SALES MANAGEMENT AND NEGOTIATION TECHNIQUE	2	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
451	MPD03D2	SALES OPERATION	SALES OPERATION	2	Ganjil	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
452	MPD04A3	SALES OPERATION I	SALES OPERATION I	3	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
453	MPD16A3	MANAJEMEN MEREK	BRAND MANAGEMENT	3	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
454	MPD01A2	PENDIDIKAN AGAMA KATHOLIK	CATHOLIC EDUCATION	2	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
455	MPD01F2	PENDIDIKAN AGAMA PROTESTAN	PROTESTANT EDUCATION	2	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
456	MPD85B3	SALES OPERATION II	SALES OPERATION II	3	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
457	MPD12A1	BAHASA INGGRIS II	ENGLISH II	1	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
458	MPD12B1	LAB. BAHASA INGGRIS II	ENGLISH LABORATORY II	1	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
459	MPD86A2	MAGANG	INTERNSHIP	2	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
460	MPD03E2	APLIKASI KOMPUTER	COMPUTER APPLICATION	2	Ganjil	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
461	MPD03F1	LAB. APLIKASI KOMPUTER	COMPUTER APPLICATION LABORATORY	1	Ganjil	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
462	MPD03G1	PERPAJAKAN	TAXATION	1	Ganjil	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
463	MPD03H1	LAB. PERPAJAKAN	TAXATION LABORATORY	1	Ganjil	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
464	MPD04B2	KOMUNIKASI PEMASARAN	MARKETING COMMUNICATION	2	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
465	MPD04C1	LAB. KOMUNIKASI PEMASARAN	MARKETING COMMUNICATION LABORATORY	1	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
466	MPD96A2	SEMINAR BISNIS	BUSINESS SEMINAR	2	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
467	MPD04D2	PEMASARAN DIGITAL	DIGITAL MARKETING	2	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
468	MPD04E1	LAB. PEMASARAN DIGITAL	DIGITAL MARKETING LABORATORY	1	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
469	MPD44F3	RISET PEMASARAN & PERIKLANAN	MARKETING RESEARCH AND ADVERTISING	3	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
470	MPD45D3	MANAJEMEN RESIKO	RISK MANAGEMENT	3	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
471	MPD53B3	KEWIRAUSAHAAN	ENTREPRENEURSHIP	3	Ganjil	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
472	MPD46A3	TEKN.NEGOSIASI & PRESENT.PEMAS	MARKETING PRESENTATION AND NEGOTIATION TECHNIQUE	3	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
473	MPD45A3	SEMINAR PEMASARAN	MARKETING SEMINAR	3	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
474	MPD46G2	KAPITA SELEKTA	CAPITA SELECTA	2	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
475	MPD33D0	BAHASA INGGRIS CONVERSATION I	ENGLISH CONVERSATION I	0	Ganjil	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
476	MPD32G0	BAHASA INGGRIS CONVERSATION II	ENGLISH CONVERSATION II	0	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
477	MPD33A0	B. INGGRIS CONVERSATION III	ENGLISH CONVERSATION III	0	Ganjil	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
478	MPD34A0	BAHASA INGGRIS CONVERSATION IV	ENGLISH CONVERSATION IV	0	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
479	MPD35A0	BAHASA INGGRIS CONVERSATION V	ENGLISH CONVERSATION V	0	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
480	MPD36B0	BAHASA INGGRIS CONVERSATION VI	ENGLISH CONVERSATION VI	0	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
481	MPD46B4	KERJA PRAKTEK	PRACTICAL WORK	4	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
482	MPD96B0	PRAKTEK PENJUALAN/PEMASARAN	SALES/MARKETING PRACTICE	0	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
483	MPD96C0	BAHASA MANDARIN	MANDARIN LANGUAGE	0	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
484	MPD36D0	PRAKTEK RISET PEMASARAN	MARKETING RESEARCH PRACTICE	0	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
485	MPD62F3	HUKUM DAGANG & PERDATA	COMMERCIAL AND CIVIL LAW	3	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
486	MPD36C0	PRAKTEK PEMASARAN	MARKETING PRACTICE	0	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
487	MPD93A2	HUKUM DAGANG & PERDATA	COMMERCIAL AND CIVIL LAW	2	Ganjil	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
488	MPD96D4	PRAKTEK PEMASARAN	MARKETING PRACTICE	4	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
489	MPD46E3	SEMINAR MANAJEMEN PEMASARAN	MARKETING MANAGEMENT SEMINAR	3	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
490	MPD55B3	RISET PEMASARAN	MARKETING RESEARCH	3	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
491	MPD15B2	KEWIRAUSAHAAN	ENTREPRENEURSHIP	2	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
492	MPD25A2	LAB. KEWIRAUSAHAAN	ENTREPRENEURSHIP LABORATORY	2	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
493	MPD25B3	MANAJEMEN BISNIS SYARIAH	SHARIA BUSINESS MANAGEMENT	3	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
494	MPD23B1	B.INGG. KOMUNIKASI & BISNIS I	ENGLISH FOR COMMUNICATION AND BUSINESS I	1	Ganjil	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
495	MPD25C2	LAB. MANAJEMEN PENJUALAN	SALES MANAGEMENT LABORATORY	2	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
496	MPD24E1	B.INGG. KOMUNIKASI & BISNIS II	ENGLISH FOR COMMUNICATION AND BUSINESS II	1	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
497	MPD26A4	EKO.KREATIF & PRAKT.PEMASARAN	CREATIVE ECONOMY AND MARKETING PRACTICES	4	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
498	MPD13A2	KOM.BIS. & KET. INTERPERSONAL	BUSINESS COMMUNICATION AND INTERPERSONAL SKILLS	2	Ganjil	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
499	MPD13B2	LAB.KOM.BIS. & KET.INTERPER.	LABORATORY OF BUSINESS COMMUNICATION AND INTERPERSONAL SKILLS	2	Ganjil	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
